"","matrix.unlist.titan0.."
"16876",NA
"16877",NA
"16878",NA
"16879",NA
"16880",NA
"16881",NA
"16882",NA
"16883",NA
"16884",NA
"16885",NA
"16886",NA
"16887",NA
"16888",NA
"16889",NA
"16890","32"
"16891",NA
"16892","67"
"16893",NA
"16894",NA
"16895",NA
"16896",NA
"16897",NA
"16898",NA
"16899",NA
"16900",NA
"16901",NA
"16902",NA
"16903",NA
"16904",NA
"16905",NA
"16906",NA
"16907",NA
"16908",NA
"16909",NA
"16910",NA
"16911",NA
"16912",NA
"16913","284"
"16914",NA
"16915",NA
"16916",NA
"16917",NA
"16918",NA
"16919",NA
"16920",NA
"16921",NA
"16922",NA
"16923",NA
"16924",NA
"16925",NA
"16926",NA
"16927",NA
"16928",NA
"16929",NA
"16930",NA
"16931",NA
"16932",NA
"16933",NA
"16934",NA
"16935",NA
"16936",NA
"16937",NA
"16938",NA
"16939",NA
"16940",NA
"16941",NA
"16942",NA
"16943",NA
"16944",NA
"16945",NA
"16946","261"
"16947",NA
"16948",NA
"16949",NA
"16950",NA
"16951",NA
"16952",NA
"16953",NA
"16954",NA
"16955",NA
"16956",NA
"16957",NA
"16958",NA
"16959",NA
"16960","176"
"16961",NA
"16962",NA
"16963",NA
"16964",NA
"16965",NA
"16966",NA
"16967",NA
"16968",NA
"16969",NA
"16970",NA
"16971",NA
"16972","50"
"16973",NA
"16974",NA
"16975",NA
"16976",NA
"16977",NA
"16978",NA
"16979",NA
"16980",NA
"16981",NA
"16982",NA
"16983",NA
"16984","1"
"16985","255"
"16986",NA
"16987",NA
"16988",NA
"16989",NA
"16990",NA
"16991",NA
"16992",NA
"16993",NA
"16994",NA
"16995",NA
"16996",NA
"16997",NA
"16998",NA
"16999",NA
"17000",NA
"17001",NA
"17002",NA
"17003",NA
"17004",NA
"17005",NA
"17006","298"
"17007",NA
"17008",NA
"17009","314"
"17010",NA
"17011",NA
"17012",NA
"17013",NA
"17014",NA
"17015","14"
"17016",NA
"17017","131"
"17018",NA
"17019",NA
"17020",NA
"17021",NA
"17022","312"
"17023",NA
"17024",NA
"17025",NA
"17026",NA
"17027","304"
"17028",NA
"17029",NA
"17030",NA
"17031","St Louis, MO"
"17032","Montreal, PQ / Chesterville, ON"
"17033","Montreal, PQ / Chesterville, ON"
"17034","Montreal, PQ / Chesterville, ON"
"17035","Montreal, PQ / Chesterville, ON"
"17036","New York, NY"
"17037","Hudson, NY"
"17038","Belfast, NI"
"17039","Bayside, Queens, NY"
"17040","Montevideo, Uruguay"
"17041","New York, NY"
"17042","New York, NY"
"17043","Paris, France"
"17044",NA
"17045","Hessle, Yorks"
"17046","New York, NY"
"17047","Montreal, PQ"
"17048","Montreal, PQ"
"17049",NA
"17050","Winnipeg, MN"
"17051","New York, NY"
"17052","New York, NY"
"17053","New York, NY"
"17054",NA
"17055",NA
"17056","San Francisco, CA"
"17057","Dowagiac, MI"
"17058","Dowagiac, MI"
"17059",NA
"17060","Stockholm, Sweden / Washington, DC"
"17061","Trenton, NJ"
"17062","Glen Ridge, NJ"
"17063","Youngstown, OH"
"17064","Birkdale, England Cleveland, Ohio"
"17065","London / Winnipeg, MB"
"17066","Cooperstown, NY"
"17067","St Leonards-on-Sea, England Ohio"
"17068","Los Angeles, CA"
"17069","Pomeroy, WA"
"17070","Omaha, NE"
"17071","Philadelphia, PA"
"17072","Denver, CO"
"17073","Belmont, MA"
"17074","Philadelphia, PA"
"17075",NA
"17076","Washington, DC"
"17077",NA
"17078","New York, NY"
"17079","Washington, DC"
"17080","Austria-Hungary / Germantown, Philadelphia, PA"
"17081","Germantown, Philadelphia, PA"
"17082","New York, NY"
"17083","Montevideo, Uruguay"
"17084","Montevideo, Uruguay"
"17085","Bryn Mawr, PA"
"17086","Bryn Mawr, PA"
"17087","Bryn Mawr, PA"
"17088","Bryn Mawr, PA"
"17089","Ascot, Berkshire / Rochester, NY"
"17090","New York, NY"
"17091","Little Onn Hall, Staffs"
"17092","Little Onn Hall, Staffs"
"17093","Amenia, ND"
"17094","Amenia, ND"
"17095","New York, NY / Ithaca, NY"
"17096","New York, NY / Ithaca, NY"
"17097",NA
"17098","London, England"
"17099","Paris, France"
"17100","St Leonards-on-Sea, England Ohio"
"17101","Liverpool, England / Belfast"
"17102","Los Angeles, CA"
"17103","Los Angeles, CA"
"17104",NA
"17105","Stoughton, MA"
"17106","Victoria, BC"
"17107","Lakewood, NJ"
"17108","Lakewood, NJ"
"17109","Lakewood, NJ"
"17110","New York, NY"
"17111","Roachdale, IN"
"17112","Milwaukee, WI"
"17113","Milwaukee, WI"
"17114","Milwaukee, WI"
"17115","New York, NY"
"17116","New York, NY"
"17117","Lima, Peru"
"17118","Philadelphia, PA"
"17119",NA
"17120","Montreal, PQ"
"17121","Montreal, PQ"
"17122","Calgary, AB"
"17123","Calgary, AB"
"17124","San Francisco, CA"
"17125","San Francisco, CA"
"17126","San Francisco, CA"
"17127","Deephaven, MN / Cedar Rapids, IA"
"17128","Montreal, PQ"
"17129","Deephaven, MN / Cedar Rapids, IA"
"17130","London / Paris"
"17131","London / Paris"
"17132","Philadelphia, PA"
"17133","Mt Airy, Philadelphia, PA"
"17134","New York, NY"
"17135","Brookline, MA"
"17136","New York, NY"
"17137",NA
"17138","New York, NY"
"17139",NA
"17140","Brooklyn, NY"
"17141","New York, NY"
"17142","Winnipeg, MB"
"17143","Winnipeg, MB"
"17144","Winnipeg, MB"
"17145","Winnipeg, MB"
"17146","Winnipeg, MB"
"17147","Winnipeg, MB"
"17148",NA
"17149","Westcliff-on-Sea, Essex"
"17150","New York, NY"
"17151","New York, NY"
"17152","New York, NY"
"17153","Zurich, Switzerland"
"17154","Zurich, Switzerland"
"17155","Zurich, Switzerland"
"17156",NA
"17157","Scituate, MA"
"17158","Scituate, MA"
"17159","St Anne's-on-Sea, Lancashire"
"17160",NA
"17161","New York, NY"
"17162","New York, NY"
"17163",NA
"17164","Paris, France / New York, NY"
"17165","Paris, France / New York, NY"
"17166","New York, NY"
"17167","Washington, DC"
"17168","Greenwich, CT"
"17169","Winnipeg, MB"
"17170","Greenwich, CT"
"17171","New York, NY"
"17172","New York, NY"
"17173","New York, NY"
"17174","Brooklyn, NY"
"17175","Brooklyn, NY"
"17176","New York, NY"
"17177","New York, NY"
"17178",NA
"17179","New York, NY"
"17180","New York, NY"
"17181",NA
"17182",NA
"17183","Kingston, Surrey"
"17184","New York, NY"
"17185","Montreal, PQ"
"17186","Montreal, PQ"
"17187","London / Middlesex"
"17188","Brighton, MA"
"17189","London / Birmingham"
"17190","Chicago, IL"
"17191","Chicago, IL"
"17192","Hudson, NY"
"17193","New York, NY"
"17194","New York, NY"
"17195","Indianapolis, IN"
"17196","New York, NY /  Stamford CT"
"17197","New York, NY"
"17198","New York, NY /  Stamford CT"
"17199",NA
"17200","Paris, France New York, NY"
"17201","Liverpool"
"17202","Bennington, VT"
"17203","London"
"17204",NA
"17205","Buffalo, NY"
"17206","Southington / Noank, CT"
"17207","Southington / Noank, CT"
"17208","Boston, MA"
"17209","Boston, MA"
"17210","Portland, OR"
"17211",NA
"17212","New York, NY"
"17213",NA
"17214",NA
"17215","Chicago, IL"
"17216","Stockholm, Sweden"
"17217","Stockholm, Sweden"
"17218","Paris, France"
"17219","Paris, France"
"17220","Springfield, MA"
"17221","Hudson, NY"
"17222","London / New York, NY"
"17223",NA
"17224","St Louis, MO"
"17225","Brockton, MA"
"17226",NA
"17227","Paris, France"
"17228","New York, NY"
"17229","New York, NY"
"17230","Belgium  Montreal, PQ"
"17231","Vancouver, BC"
"17232","Dorchester, MA"
"17233","Philadelphia, PA"
"17234","New York, NY"
"17235","New York, NY"
"17236","East Bridgewater, MA"
"17237","Fond du Lac, WI"
"17238","Green Bay, WI"
"17239","Fond du Lac, WI"
"17240","New York, NY"
"17241","Montreal, PQ"
"17242","Washington, DC"
"17243","Brooklyn, NY"
"17244","Lexington, MA"
"17245","Lexington, MA"
"17246","Lexington, MA"
"17247","New York, NY"
"17248","Isle of Wight, England"
"17249",NA
"17250","Paris, France"
"17251","Providence, RI"
"17252","Providence, RI"
"17253","?Havana, Cuba"
"17254","Belfast"
"17255","Surbiton Hill, Surrey"
"17256","Montreal, PQ"
"17257","Isleworth, England"
"17258","Isleworth, England"
"17259","Madrid, Spain"
"17260","Madrid, Spain"
"17261",NA
"17262","Toronto, ON"
"17263","Worcester, MA"
"17264","Mt Airy, Philadelphia, PA"
"17265","Rotterdam, Netherlands"
"17266","Paris /  New York, NY"
"17267",NA
"17268",NA
"17269","St Louis, MO"
"17270","Trenton, NJ"
"17271","New York, NY"
"17272","Seattle, WA"
"17273","Paris, France"
"17274","New York, NY"
"17275","Winnipeg, MB"
"17276","London  Vancouver, BC"
"17277","New York, NY"
"17278","New York, NY"
"17279","London"
"17280","Haverford, PA / Cooperstown, NY"
"17281","Haverford, PA / Cooperstown, NY"
"17282","Haverford, PA / Cooperstown, NY"
"17283","Haverford, PA / Cooperstown, NY"
"17284","Haverford, PA / Cooperstown, NY"
"17285","Manchester, England"
"17286",NA
"17287","New York, NY"
"17288","New York, NY"
"17289",NA
"17290","New York, NY"
"17291","New York, NY / Greenwich CT"
"17292","St Louis, MO"
"17293","Duluth, MN"
"17294","Duluth, MN"
"17295","Basel, Switzerland"
"17296","New Britain, CT"
"17297","New York, NY"
"17298","St James, Long Island, NY"
"17299","Huntington, WV"
"17300","Streatham, Surrey"
"17301","Huntington, WV"
"17302","Minneapolis, MN"
"17303","Minneapolis, MN"
"17304","Tuxedo Park, NY"
"17305","Tuxedo Park, NY"
"17306","Tuxedo Park, NY"
"17307","Paris, France"
"17308","Paris, France"
"17309","Basel, Switzerland"
"17310","Wimbledon Park, London / Hayling Island, Hants"
"17311","Newark, NJ"
"17312","Newark, NJ"
"17313","Haverford, PA"
"17314","Gallipolis, Ohio / ? Paris / New York"
"17315","Cincinatti, OH"
"17316","New York, NY"
"17317","New York, NY"
"17318","Haddenfield, NJ"
"17319","Brooklyn, NY"
"17320","New York, NY"
"17321","New York, NY"
"17322","New York, NY"
"17323","London /  East Orange, NJ"
"17324","London /  East Orange, NJ"
"17325","Haverford, PA"
"17326","Haverford, PA"
"17327","Haverford, PA"
"17328","New York, NY"
"17329","Albany, NY"
"17330","Mexico City, Mexico"
"17331","Brooklyn, NY"
"17332","East Orange, NJ"
"17333",NA
"17334","Portland, OR"
"17335","Portland, OR"
"17336","England Salt Lake City, Utah"
"17337","Brunswick, ME"
"17338","Brunswick, ME"
"17339","New York, NY / Briarcliff Manor NY"
"17340","Youngstown, OH"
"17341","Youngstown, OH"
"17342","Youngstown, OH"
"17343","Elkins Park, PA"
"17344","Elkins Park, PA"
"17345","Elkins Park, PA"
"17346","Duluth, MN"
"17347","Geneva, Switzerland / Radnor, PA"
"17348","Geneva, Switzerland / Radnor, PA"
"17349","London, England"
"17350",NA
"17351","London, England"
"17352","Halifax, NS"
"17353","New York, NY / Washington, DC"
"17354","Russia New York, NY"
"17355","Russia New York, NY"
"17356","Bryn Mawr, PA, USA"
"17357","Buenos Aires, Argentina / New Jersey, NJ"
"17358","Cornwall, England Houghton, MI"
"17359","Warwick, England"
"17360","Warwick, England"
"17361","West Hoboken, NJ"
"17362","Penzance, Cornwall / Akron, OH"
"17363","Guernsey"
"17364","Bristol, Avon / Jacksonville, FL"
"17365","Plymouth, Dorset / Houghton, MI"
"17366","Jacksonville, FL"
"17367","Norwich / New York, NY"
"17368","Norwich / New York, NY"
"17369","England"
"17370","Guntur, India / Benton Harbour, MI"
"17371","Guntur, India / Benton Harbour, MI"
"17372","Guntur, India / Benton Harbour, MI"
"17373","Guntur, India / Benton Harbour, MI"
"17374","London"
"17375","Rochester, NY"
"17376","St Ives, Cornwall / Calumet, MI"
"17377","Elmira, NY / Orange, NJ"
"17378","London"
"17379","Lake Arthur, Chavez County, NM"
"17380","London / Montreal, PQ"
"17381","Cape Town, South Africa / Seattle, WA"
"17382","Cape Town, South Africa / Seattle, WA"
"17383","Cape Town, South Africa / Seattle, WA"
"17384","Skara, Sweden / Rockford, IL"
"17385","Skara, Sweden / Rockford, IL"
"17386","Sittingbourne, England / San Diego, CA"
"17387","Southsea, Hants"
"17388","London"
"17389","New York, NY"
"17390","Bangkok, Thailand / Roseville, IL"
"17391","Bangkok, Thailand / Roseville, IL"
"17392","Bangkok, Thailand / Roseville, IL"
"17393","Mamaroneck, NY"
"17394","Belfast"
"17395","St Ives, Cornwall / Calumet, MI"
"17396","London"
"17397","London"
"17398","Bronx, NY"
"17399","Cornwall / Spokane, WA"
"17400","Cornwall / Spokane, WA"
"17401","London"
"17402","London"
"17403","England / San Francisco, CA"
"17404","England / San Francisco, CA"
"17405","Hartford, Huntingdonshire"
"17406","Helsinki, Finland Ashtabula, Ohio"
"17407","London / Fort Byron, NY"
"17408","Bishopstoke, Hants / Fayette Valley, ID"
"17409","Bishopstoke, Hants / Fayette Valley, ID"
"17410","Bishopstoke, Hants / Fayette Valley, ID"
"17411","Pennsylvania"
"17412","Provo, UT"
"17413","Upper Burma, India Pittsburgh, PA"
"17414","Penzance, Cornwall / Akron, OH"
"17415","Belfast"
"17416","St Ives, Cornwall / Hancock, MI"
"17417","Lyndhurst, England"
"17418","St Ives, Cornwall / Hancock, MI"
"17419","London / Staten Island, NY"
"17420","Portugal / Sau Paulo, Brazil"
"17421",NA
"17422","Lucca, Italy / California"
"17423","Lucca, Italy / California"
"17424","Guernsey / Elizabeth, NJ"
"17425","New Forest, England"
"17426","Southampton"
"17427","Southampton"
"17428","Holley, NY"
"17429","Greenport, NY"
"17430","Greenport, NY"
"17431","Greenport, NY"
"17432","Barcelona, Spain / Havana, Cuba"
"17433","Barcelona, Spain / Havana, Cuba"
"17434","England / Detroit, MI"
"17435","Goteborg, Sweden / Rockford, IL"
"17436","Oslo, Norway Bayonne, NJ"
"17437","England / Philadelphia, PA"
"17438",NA
"17439","Cornwall / Houghton, MI"
"17440","Rochester, NY"
"17441","Belfast"
"17442","Janjgir, India / Pennsylvania"
"17443","Liverpool / Montreal, PQ"
"17444","Cornwall / Clear Creek, CO"
"17445","Cornwall / Clear Creek, CO"
"17446","Brooklyn, NY"
"17447","Liverpool / Montreal, PQ"
"17448","Guernsey / Elizabeth, NJ"
"17449","Cornwall"
"17450","Cornwall / Camden, NJ"
"17451","Cornwall / Camden, NJ"
"17452","West Kensington, London"
"17453","Clevedon, England"
"17454","Vancouver, BC"
"17455",NA
"17456","Bronx, NY"
"17457","Auburn, NY"
"17458","Detroit, MI"
"17459","Detroit, MI"
"17460","Seattle, WA / Toledo, OH"
"17461","Denmark Hill, Surrey / Chicago"
"17462","Denmark Hill, Surrey / Chicago"
"17463","London"
"17464","Walthamstow, England"
"17465","Ilford, Essex / Winnipeg, MB"
"17466","Ilford, Essex / Winnipeg, MB"
"17467","Ilford, Essex / Winnipeg, MB"
"17468","Somerset / Bernardsville, NJ"
"17469","Somerset / Bernardsville, NJ"
"17470","Somerset / Bernardsville, NJ"
"17471","Somerset / Bernardsville, NJ"
"17472","India / Rapid City, SD"
"17473","West Hampstead, London / Neepawa, MB"
"17474","West Hampstead, London / Neepawa, MB"
"17475","West Hampstead, London / Neepawa, MB"
"17476","Kontiolahti, Finland / Detroit, MI"
"17477","Cornwall / Akron, OH"
"17478","Cornwall / Akron, OH"
"17479","Devonport, England"
"17480","Cornwall / Akron, OH"
"17481","Southampton"
"17482","England / Sacramento, CA"
"17483","England / Sacramento, CA"
"17484","New Forest, England"
"17485","Tokyo, Japan"
"17486","Swindon, England"
"17487","Swindon, England"
"17488","Philadelphia, PA"
"17489","Guernsey"
"17490","London"
"17491","London"
"17492","North Evington, England"
"17493","Guernsey / Elizabeth, NJ"
"17494","Guernsey / Elizabeth, NJ"
"17495","St Ives, Cornwall / Houghton, MI"
"17496","New York, NY"
"17497","Moscow / Bronx, NY"
"17498","Moscow / Bronx, NY"
"17499","India / Pittsburgh, PA"
"17500","Harrisburg, PA"
"17501",NA
"17502","London / New York, NY"
"17503","Glasgow / Bangor, ME"
"17504","Belfast"
"17505","Sweden / Arlington, NJ"
"17506","Minneapolis, MN"
"17507","Minneapolis, MN"
"17508",NA
"17509","Paris / Haiti"
"17510","Paris / Haiti"
"17511","Paris / Haiti"
"17512","Paris / Haiti"
"17513","Berne, Switzerland / Central City, IA"
"17514","London / Chicago, IL"
"17515","Chicago, IL"
"17516","Montreal, PQ"
"17517",NA
"17518",NA
"17519","Weston-Super-Mare, Somerset"
"17520","Weston-Super-Mare, Somerset"
"17521","Southampton / New York, NY"
"17522","Paris"
"17523","Paris / Montreal, PQ"
"17524","Paris / Montreal, PQ"
"17525","Paris / Montreal, PQ"
"17526","New York, NY"
"17527","St Austall, Cornwall"
"17528","Weston-Super-Mare / Moose Jaw, SK"
"17529","Sydney, Australia"
"17530","Sarnia, ON"
"17531","Rochester, NY"
"17532","England / Bennington, VT"
"17533","England / Bennington, VT"
"17534","Chelsea, London"
"17535","Harrow-on-the-Hill, Middlesex"
"17536","Copenhagen, Denmark"
"17537","Guernsey / Montclair, NJ and/or Toledo, Ohio"
"17538","Worcester, MA"
"17539","Frankfort, KY"
"17540",NA
"17541","Halesworth, England"
"17542","Cambridge, MA"
"17543","New York, NY"
"17544","New York, NY"
"17545","Nice, France"
"17546","Nice, France"
"17547","Nice, France"
"17548","Boston, MA"
"17549","Cornwall / Hancock, MI"
"17550","Glasgow"
"17551","Cologne, Germany"
"17552","Folkstone, Kent / New York, NY"
"17553","Middleburg Heights, OH"
"17554","Pondersend, England / New Durham, NJ"
"17555","Spain / Havana, Cuba"
"17556","Hamilton, ON"
"17557","Spain / Havana, Cuba"
"17558","St Andrews, Guernsey"
"17559","Belfast"
"17560","Woodford County, KY"
"17561","Gunnislake, England / Butte, MT"
"17562",NA
"17563",NA
"17564","Ilfracombe, Devon"
"17565","Worcester, England"
"17566","Ilfracombe, Devon"
"17567","Russia"
"17568","Denmark / New York, NY"
"17569","Milford, NH"
"17570","Paris"
"17571","Plymouth, Devon / Detroit, MI"
"17572","Plymouth, Devon / Detroit, MI"
"17573","Plymouth, Devon / Detroit, MI"
"17574","Brighton, Sussex"
"17575","Elizabeth, NJ"
"17576","Elizabeth, NJ"
"17577","Spain"
"17578","Paris / Montreal, PQ"
"17579","Cornwall / Akron, OH"
"17580","Cornwall / Akron, OH"
"17581","Cornwall / Akron, OH"
"17582","London, England / Marietta, Ohio and Milwaukee, WI"
"17583",NA
"17584","Guernsey / Wilmington, DE"
"17585","Newark, NJ"
"17586","Liverpool"
"17587","Hornsey, England"
"17588","Deer Lodge, MT"
"17589","Finland / Minneapolis, MN"
"17590","Cornwall / Hancock, MI"
"17591","Finland / Washington, DC"
"17592","Sault St Marie, ON"
"17593","Halifax, NS"
"17594","Cornwall"
"17595",NA
"17596","Cornwall / Houghton, MI"
"17597","New York, NY"
"17598","Catford, Kent / Detroit, MI"
"17599",NA
"17600","Somerset / Bernardsville, NJ"
"17601","Indianapolis, IN"
"17602",NA
"17603","Columbus, OH"
"17604","Bath, England / Massachusetts"
"17605","Plymouth, England"
"17606","Plymouth, England"
"17607","Barre, Co Washington, VT"
"17608","Mamaroneck, NY"
"17609","Bristol, England / New Britain, CT"
"17610",NA
"17611","Bristol, England / New Britain, CT"
"17612","Belfast"
"17613","Aberdeen / Portland, OR"
"17614","Aberdeen / Portland, OR"
"17615","England / Hartford, CT"
"17616","Bromsgrove, England / Montreal, PQ"
"17617","Bromsgrove, England / Montreal, PQ"
"17618","Cornwall / Akron, OH"
"17619","Cornwall / Akron, OH"
"17620","Cornwall / Akron, OH"
"17621","Bournmouth, England"
"17622","Bournmouth, England"
"17623","Bournmouth, England"
"17624","Bournmouth, England"
"17625","Guernsey, England / Edgewood, RI"
"17626",NA
"17627","London, England"
"17628","Harrow, England"
"17629","Yoevil, England / Cottage Grove, OR"
"17630","Paris"
"17631",NA
"17632","East Providence, RI"
"17633","East Providence, RI"
"17634","East Providence, RI"
"17635","Norway Los Angeles, CA"
"17636","Perkins County, SD"
"17637","Taalintehdas, Finland Hoboken, NJ"
"17638","Greensburg, PA"
"17639","Asarum, Sweden Brooklyn, NY"
"17640","Bournemouth, England"
"17641","Sweden Akeley, MN"
"17642","London, England Norfolk, VA"
"17643","London, England Norfolk, VA"
"17644","Syria Fredericksburg, VA"
"17645","England Albion, NY"
"17646","Salo, Finland Astoria, OR"
"17647",NA
"17648","Argentina"
"17649","Lower Clapton, Middlesex or Erdington, Birmingham"
"17650","Windsor, England New York, NY"
"17651","Bergen, Norway"
"17652",NA
"17653","Sweden Winnipeg, MN"
"17654","Sweden Winnipeg, MN"
"17655","Sweden Winnipeg, MN"
"17656","Ruotsinphyhtaa, Finland New York, NY"
"17657","Vadsbro, Sweden Ministee, MI"
"17658","Sweden Winnipeg, MN"
"17659","Sweden Winnipeg, MN"
"17660","Sweden Winnipeg, MN"
"17661",NA
"17662","Hartford, CT"
"17663","Sweden Winnipeg, MN"
"17664","Sweden Chicago, IL"
"17665","Bulgaria Chicago, IL"
"17666","Altdorf, Switzerland"
"17667","Altdorf, Switzerland"
"17668","Sweden Joliet, IL"
"17669",NA
"17670","Sweden  Worcester, MA"
"17671","Sweden Worcester, MA"
"17672","Sweden Worcester, MA"
"17673","Sweden Worcester, MA"
"17674","Sweden Worcester, MA"
"17675","Sweden  Worcester, MA"
"17676","Oskarshamn, Sweden Minneapolis, MN"
"17677","Sweden  Worcester, MA"
"17678","Ottawa, ON"
"17679","Ottawa, ON"
"17680",NA
"17681",NA
"17682","Ottawa, ON"
"17683","Krakoryd, Sweden Bloomington, IL"
"17684","Syria Youngstown, OH"
"17685",NA
"17686","Ruotsinphytaa, Finland New York, NY"
"17687","Ruotsinphytaa, Finland New York, NY"
"17688","Syria New York, NY"
"17689","Syria New York, NY"
"17690","Syria New York, NY"
"17691","Syria New York, NY"
"17692","London Skanteales, NY"
"17693",NA
"17694",NA
"17695",NA
"17696","Syria Ottawa, ON"
"17697","Syria Ottawa, ON"
"17698","New York, NY"
"17699","England New York, NY"
"17700","England"
"17701","Krakudden, Sweden Moune, IL"
"17702","Tranvik, Finland New York"
"17703",NA
"17704","Syria"
"17705","Hong Kong New York, NY"
"17706","Brennes, Norway New York"
"17707","Stockholm, Sweden New York"
"17708","Bulgaria Chicago, IL"
"17709","Syria Kent, ON"
"17710","Syria Kent, ON"
"17711","Syria"
"17712","Syria Kent, ON"
"17713","Ireland Chicago, IL"
"17714","Ireland Chicago, IL"
"17715","Ireland Chicago, IL"
"17716","Treherbert, Cardiff, Wales"
"17717","Kingwilliamstown, Co Cork, Ireland Glens Falls, NY"
"17718","Medeltorp, Sweden Chicago, IL"
"17719","Bridgerule, Devon"
"17720","Bridgerule, Devon"
"17721","Sweden Worcester, MA"
"17722","Broomfield, Chelmsford, England"
"17723","Co Cork, Ireland Roxbury, MA"
"17724","Kingwilliamstown, Co Cork, Ireland New York, NY"
"17725","Co Cork, Ireland Charlestown, MA"
"17726","Co Sligo, Ireland New York, NY"
"17727",NA
"17728",NA
"17729",NA
"17730","Croatia"
"17731",NA
"17732",NA
"17733",NA
"17734","Ireland Philadelphia, PA"
"17735",NA
"17736","Ottawa, ON"
"17737","Ottawa, ON"
"17738","Dagsas, Sweden Fower, MN"
"17739","Goteborg, Sweden Huntley, IL"
"17740","Co Longford, Ireland New York, NY"
"17741","Co Sligo, Ireland Hartford, CT"
"17742","St Denys, Southampton, Hants"
"17743","London"
"17744","Ireland New York, NY"
"17745","Hong Kong New York, NY"
"17746",NA
"17747","Greece"
"17748","Greece"
"17749","Portugal"
"17750","London Brooklyn, NY"
"17751","Co Limerick, Ireland Sherbrooke, PQ"
"17752","Bulgaria Chicago, IL"
"17753",NA
"17754","Philadelphia, PA"
"17755","Ireland Brooklyn, NY"
"17756","Ireland"
"17757","Ireland"
"17758",NA
"17759",NA
"17760","Austria"
"17761","Austria"
"17762","Austria"
"17763","London"
"17764","England Brooklyn, NY"
"17765","England Brooklyn, NY"
"17766","England Brooklyn, NY"
"17767","Merrill, WI"
"17768","Bristol, England Cleveland, OH"
"17769","Bournemouth, England Newark, NJ"
"17770","Bournemouth, England Newark, NJ"
"17771","Austria-Hungary"
"17772",NA
"17773","Australia Fingal, ND"
"17774","Norrlot, Sweden Chicago, IL"
"17775","Austria"
"17776","Co Athlone, Ireland New York, NY"
"17777","Co Athlone, Ireland New York, NY"
"17778","Stanton, IA"
"17779","Stanton, IA"
"17780","Stanton, IA"
"17781","Bulgaria Chicago, IL"
"17782","Bulgaria Chicago, IL"
"17783","West Bromwich, England Pontiac, MI"
"17784",NA
"17785","West Bromwich, England Pontiac, MI"
"17786","West Bromwich, England Pontiac, MI"
"17787","Liverpool, England Bedford, OH"
"17788","Liverpool, England Bedford, OH"
"17789","Tampico, MT"
"17790","Tampico, MT"
"17791","Belgium Detroit, MI"
"17792",NA
"17793","Devon, England Wichita, KS"
"17794","Devon, England Wichita, KS"
"17795","Devon, England Wichita, KS"
"17796","Devon, England Wichita, KS"
"17797",NA
"17798",NA
"17799","Bulgaria Coon Rapids, IA"
"17800",NA
"17801",NA
"17802","Kilmacowen, Co Sligo, Ireland New York, NY"
"17803",NA
"17804",NA
"17805",NA
"17806",NA
"17807","Ireland New York, NY"
"17808","England Oglesby, IL"
"17809","Union Hill, NJ"
"17810","Ireland New York, NY"
"17811","London New York, NY"
"17812","Austria Niagara Falls, NY"
"17813",NA
"17814","England Albion, NY"
"17815","West Haven, CT"
"17816","West Haven, CT"
"17817","Tofta, Sweden Joliet, IL"
"17818","Karberg, Sweden Jerome Junction, AZ"
"17819","Effington Rut, SD"
"17820",NA
"17821","Syria Ottawa, ON"
"17822",NA
"17823","Syria"
"17824","Illinois, USA"
"17825","New York, NY"
"17826",NA
"17827",NA
"17828","Aughnacliff, Co Longford, Ireland New York, NY"
"17829","Italy Philadelphia, PA"
"17830",NA
"17831",NA
"17832",NA
"17833",NA
"17834","Ireland Chicago, IL"
"17835","Ireland"
"17836","Hong Kong New York, NY"
"17837","Rotherfield, Sussex, England Essex Co, MA"
"17838","Rotherfield, Sussex, England Essex Co, MA"
"17839","Bridgwater, Somerset, England"
"17840","Rotherfield, Sussex, England Essex Co, MA"
"17841","Rotherfield, Sussex, England Essex Co, MA"
"17842","Rotherfield, Sussex, England Essex Co, MA"
"17843","Ireland New York, NY"
"17844",NA
"17845","New York, NY"
"17846",NA
"17847",NA
"17848",NA
"17849","Co Longford, Ireland New York, NY"
"17850","Co Clare, Ireland Washington, DC"
"17851","Strood, Kent, England Detroit, MI"
"17852","Strood, Kent, England Detroit, MI"
"17853","Philadelphia, PA"
"17854","Strood, Kent, England Detroit, MI"
"17855","Portugal"
"17856","Wiltshire, England Niagara Falls, NY"
"17857","Wiltshire, England Niagara Falls, NY"
"17858","Wiltshire, England Niagara Falls, NY"
"17859","Wiltshire, England Niagara Falls, NY"
"17860","Wiltshire, England Niagara Falls, NY"
"17861","Wiltshire, England Niagara Falls, NY"
"17862","Wiltshire, England Niagara Falls, NY"
"17863","Wiltshire, England Niagara Falls, NY"
"17864","Dorking, Surrey, England"
"17865","Foresvik, Norway Portland, ND"
"17866",NA
"17867","Waukegan, Chicago, IL"
"17868","Ruotsinphytaa, Finland New York, NY"
"17869","Ruotsinphytaa, Finland New York, NY"
"17870","Myren, Sweden New York, NY"
"17871",NA
"17872",NA
"17873",NA
"17874",NA
"17875",NA
"17876",NA
"17877",NA
"17878",NA
"17879",NA
"17880",NA
"17881",NA
"17882",NA
"17883",NA
"17884",NA
"17885",NA
"17886",NA
"17887",NA
"17888",NA
"17889",NA
"17890",NA
"17891",NA
"17892",NA
"17893",NA
"17894",NA
"17895",NA
"17896",NA
"17897",NA
"17898",NA
"17899",NA
"17900",NA
